,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148
data/GROOVE_441/validation_CE_normalized15db/113_jazz-fusion_96_beat_4-4.flac,0.7448979591836735,0.7111111111111111,0.6666666666666666,0.6451612903225807,0.7593582887700534,0.7853403141361257,0.8282828282828283,0.7765957446808511,0.83248730964467,0.84375,0.7046632124352332,0.7916666666666667,0.8415841584158416,0.846938775510204,0.8181818181818182,0.7692307692307692,0.836734693877551,0.8410256410256409,0.8481675392670157,0.8648648648648649,0.8472906403940886,0.8756218905472636,0.7461139896373058,0.8787878787878788,0.6666666666666666,0.8252427184466019,0.8524590163934426,0.7411167512690355,0.8223350253807108,0.72,0.8613861386138613,0.8041237113402061,0.7609756097560977,0.8958333333333333,0.7956989247311828,0.84,0.8877551020408163,0.8342857142857144,0.8442211055276383,0.8686868686868686,0.8811881188118812,0.8279569892473118,0.7664670658682634,0.803921568627451,0.7093596059113301,0.8367346938775511,0.7311827956989247,0.8205128205128205,0.8799999999999999,0.77720207253886,0.6172839506172839,0.9261083743842364,0.7804878048780488,0.8421052631578948,0.8540540540540541,0.8512820512820514,0.9035532994923858,0.8097560975609756,0.8058252427184467,0.729281767955801,0.8502415458937197,0.8258706467661692,0.8542713567839195,0.92,0.9025641025641026,0.9128205128205128,0.8864864864864866,0.8866995073891625,0.847457627118644,0.8556701030927835,0.8349514563106796,0.6631016042780747,0.8059701492537313,0.8502415458937197,0.8290155440414508,0.46153846153846156,0.8756218905472636,0.875,0.8704663212435233,0.8541666666666667,0.8811881188118813,0.7794871794871795,0.8349514563106796,0.8078817733990147,0.8586387434554974,0.7195121951219512,0.6279069767441859,0.8115942028985507,0.6666666666666667,0.8415841584158417,0.8979591836734694,0.84375,0.87,0.7254901960784313,0.8252427184466019,0.8717948717948718,0.8832487309644671,0.8461538461538461,0.5675675675675675,0.8737864077669903,0.8799999999999999,0.71875,0.8374384236453202,0.9,0.8252427184466019,0.8601036269430051,0.8399999999999999,0.7812499999999999,0.9214659685863874,0.7717391304347825,0.7562189054726368,0.8059701492537314,0.7722772277227724,0.76,0.8282828282828283,0.7106598984771574,0.5179856115107914,0.8041237113402062,0.7897435897435898,0.8811881188118812,0.8076923076923077,0.6243386243386243,0.8529411764705882,0.8144329896907215,0.7857142857142858,0.8601036269430052,0.8082901554404144,0.8502415458937197,0.9130434782608696,0.7329842931937174,0.8186528497409326,0.8080808080808081,0.7342995169082124,0.8478260869565216,0.7379679144385027,0.8846153846153846,0.8543689320388349,0.2095238095238095,0.7902439024390243,0.8426395939086294,0.8512820512820513,0.8472906403940887,0.9025641025641025,0.8160919540229884,0.6834170854271358,0.7980295566502462,0.5314685314685315,0.708994708994709,0.8985507246376812
data/GROOVE_441/validation_CE_normalized15db/11_latin-brazilian-sambareggae_96_beat_4-4.flac,0.6893939393939393,0.7279693486590038,0.79136690647482,0.5116279069767442,0.7942238267148015,0.6666666666666667,0.6642857142857144,0.7333333333333334,0.6408450704225351,0.7746478873239436,0.623728813559322,0.8599348534201954,0.7526881720430106,0.8271186440677966,0.7236842105263158,0.8013245033112583,0.8689655172413794,0.7254901960784313,0.8133333333333335,0.882758620689655,0.8617363344051447,0.823943661971831,0.7364864864864865,0.8799999999999999,0.7672955974842768,0.7835051546391752,0.8393442622950819,0.8191126279863481,0.8571428571428572,0.8770764119601329,0.8686868686868687,0.8262295081967214,0.7986577181208053,0.868421052631579,0.8122866894197952,0.8601398601398601,0.8413793103448276,0.8542372881355933,0.8513513513513513,0.8400000000000001,0.8116883116883117,0.8145695364238411,0.9194630872483222,0.801418439716312,0.7482993197278912,0.8142857142857143,0.8522336769759451,0.8163265306122449,0.8859060402684563,0.8540925266903915,0.8108108108108109,0.9319727891156463,0.859016393442623,0.8821548821548821,0.9096774193548388,0.8581560283687943,0.877076411960133,0.8506493506493507,0.8541666666666667,0.7974683544303797,0.9072164948453608,0.8268551236749117,0.8344827586206897,0.7218045112781956,0.7840531561461794,0.9006622516556292,0.8648648648648649,0.9342105263157895,0.8143322475570033,0.830188679245283,0.7934426229508197,0.7708333333333333,0.8469055374592835,0.8027210884353742,0.8716216216216216,0.8767123287671232,0.8652037617554859,0.889589905362776,0.8851351351351352,0.8496732026143792,0.8681672025723474,0.8361204013377928,0.8844884488448844,0.9030100334448161,0.8896103896103896,0.8775510204081632,0.8944099378881988,0.8716216216216216,0.7342657342657343,0.9060402684563759,0.8338557993730408,0.8675496688741722,0.9108910891089109,0.8655737704918033,0.8376623376623376,0.898360655737705,0.9169435215946844,0.8714733542319749,0.8817891373801917,0.9150326797385621,0.8918918918918919,0.8382838283828383,0.8972602739726028,0.8954248366013072,0.8976897689768977,0.8881578947368421,0.8703703703703703,0.782608695652174,0.9006622516556291,0.9158249158249158,0.9055374592833876,0.8516129032258064,0.8382838283828382,0.8378378378378378,0.8090614886731392,0.7803278688524591,0.8589341692789967,0.898360655737705,0.7905405405405405,0.8655737704918033,0.8666666666666666,0.8514851485148515,0.8990228013029317,0.8571428571428572,0.8169014084507041,0.8774193548387097,0.8387096774193549,0.865203761755486,0.9121621621621621,0.8421052631578947,0.86084142394822,0.8486842105263158,0.8366013071895425,0.9013157894736843,0.8571428571428571,0.8491228070175438,0.8823529411764707,0.8316831683168318,0.9150326797385621,0.8616352201257861,0.8321678321678322,0.8646864686468647,0.8881578947368421,0.9158878504672898,0.8535825545171339,0.8481012658227848,0.8852459016393441,0.9013157894736841,0.9055374592833877
data/GROOVE_441/validation_CE_normalized15db/11_pop-soft_83_beat_4-4.flac,0.49019607843137253,0.31666666666666665,0.47297297297297297,0.5925925925925927,0.7333333333333334,0.6559999999999999,0.44776119402985076,0.6875,0.6285714285714287,0.6506024096385543,0.6785714285714285,0.5504587155963303,0.4583333333333333,0.8135593220338982,0.6363636363636365,0.48051948051948057,0.6,0.6762589928057553,0.4805194805194805,0.6315789473684211,0.5657894736842106,0.6258503401360545,0.7317073170731706,0.7155963302752293,0.30769230769230765,0.5068493150684931,0.7857142857142857,0.5825242718446603,0.6021505376344086,0.5982905982905983,0.6341463414634148,0.6153846153846154,0.37125748502994016,0.7297297297297297,0.5957446808510638,0.537037037037037,0.6142857142857143,0.6308724832214765,0.5517241379310345,0.6666666666666667,0.7017543859649122,0.6774193548387097,0.7664670658682634,0.6075949367088608,0.6324786324786325,0.7731092436974789,0.5499999999999999,0.7317073170731707,0.7073170731707319,0.44755244755244755,0.3976608187134503,0.6930693069306932,0.4158415841584158,0.6451612903225805,0.4444444444444445,0.48235294117647054,0.7801418439716311,0.7377049180327868,0.5714285714285714,0.42603550295857984,0.7321428571428573,0.6964285714285714,0.6842105263157896,0.6788990825688075,0.5548387096774193,0.6956521739130435,0.576923076923077,0.6198830409356725,0.5,0.6432748538011696,0.6915887850467289,0.4424778761061947,0.6962962962962963,0.6081871345029239,0.686868686868687,0.32432432432432434,0.5906040268456376,0.7096774193548386,0.35443037974683544,0.7191011235955056,0.6862745098039216,0.5964912280701754,0.4594594594594595,0.45086705202312133,0.5904761904761905,0.5957446808510639,0.7216494845360826,0.3841059602649006,0.35754189944134074,0.7301587301587301,0.577319587628866,0.5054945054945055,0.5935483870967743,0.45333333333333337,0.7218045112781956,0.6605504587155963,0.6395348837209301,0.5193370165745856,0.7102803738317757,0.7596899224806201,0.43165467625899284,0.38461538461538464,0.6060606060606061,0.7551020408163265,0.5794392523364487,0.6906474820143885,0.6511627906976745,0.640625,0.7704918032786885,0.6666666666666667,0.5190839694656489,0.7338129496402879,0.6226415094339622,0.638655462184874,0.7731092436974789,0.5555555555555555,0.5211267605633803,0.6890756302521008,0.3773584905660378,0.7226890756302522,0.3522012578616352,0.5468749999999999,0.6122448979591837,0.5254237288135594,0.62,0.5147058823529411,0.08695652173913045,0.5283018867924528,0.6272189349112426,0.5,0.6736842105263158,0.3076923076923077,0.564885496183206,0.6833333333333332,0.7058823529411764,0.7846153846153846,0.6981132075471698,0.6666666666666666,0.31788079470198677,0.6461538461538462,0.6379310344827587,0.5490196078431373,0.5033112582781457,0.4078947368421052,0.6379310344827587,0.6323529411764706,0.7555555555555555,0.43902439024390244,0.3492063492063492
data/GROOVE_441/validation_CE_normalized15db/126_funk-fast_125_beat_4-4.flac,0.7446153846153846,0.7700258397932817,0.8169761273209549,0.7138643067846608,0.8232044198895028,0.8279569892473118,0.7771428571428571,0.7965116279069768,0.7204301075268816,0.7821522309711286,0.752136752136752,0.7828418230563002,0.8532608695652174,0.7282608695652175,0.632183908045977,0.5897435897435898,0.7616099071207432,0.84375,0.7639751552795032,0.8266666666666667,0.7966101694915254,0.801186943620178,0.6944444444444444,0.625,0.8355795148247979,0.6833333333333333,0.796657381615599,0.6980609418282548,0.8698224852071006,0.803191489361702,0.7584269662921348,0.8212290502793296,0.7762039660056658,0.8245125348189416,0.8075880758807589,0.6458923512747876,0.8454810495626822,0.8095238095238095,0.818181818181818,0.7461139896373058,0.6892307692307693,0.8396501457725948,0.6578947368421053,0.6666666666666667,0.8211143695014663,0.8011363636363636,0.7303370786516854,0.7956403269754767,0.8461538461538461,0.6537396121883656,0.6969696969696969,0.877906976744186,0.7096774193548387,0.7859078590785907,0.8685714285714285,0.7771739130434783,0.8368421052631579,0.8242074927953891,0.7650273224043715,0.8228882833787465,0.839378238341969,0.8265895953757225,0.7291666666666666,0.7240356083086052,0.7716535433070867,0.9011627906976745,0.9064327485380117,0.760204081632653,0.9215189873417722,0.817966903073286,0.7706855791962175,0.8749999999999999,0.803191489361702,0.797752808988764,0.8805970149253731,0.6602564102564104,0.8790560471976402,0.8218527315914489,0.8225806451612904,0.7843137254901961,0.7639902676399026,0.7673267326732673,0.8804071246819337,0.8542199488491048,0.7671957671957672,0.7289719626168224,0.8571428571428572,0.830945558739255,0.7774936061381074,0.6942148760330579,0.8011049723756906,0.6273291925465839,0.8571428571428571,0.712707182320442,0.732620320855615,0.712401055408971,0.8342245989304813,0.8229665071770336,0.781163434903047,0.7413333333333333,0.81203007518797,0.5686900958466454,0.838095238095238,0.8645533141210374,0.8538011695906434,0.7292225201072386,0.8188976377952757,0.7780678851174935,0.8346883468834688,0.8478260869565218,0.7526881720430108,0.8184143222506394,0.7710843373493976,0.8260869565217391,0.8837209302325582,0.762402088772846,0.8825065274151436,0.8381962864721486,0.7875647668393781,0.8355795148247979,0.8475452196382429,0.775623268698061,0.8901734104046243,0.6757493188010899,0.8774928774928775,0.7783505154639174,0.6785714285714285,0.8337874659400545,0.7794117647058824,0.8433048433048432,0.8324607329842931,0.8612716763005781,0.8130081300813008,0.8927536231884058,0.7795698924731183,0.8257372654155497,0.8395721925133689,0.7874396135265699,0.865,0.8359788359788359,0.8457446808510638,0.7874015748031497,0.8310249307479225,0.7887323943661971,0.8119891008174388,0.7956989247311828,0.8359788359788359,0.8080229226361032,0.7532467532467533
data/GROOVE_441/validation_CE_normalized15db/12_latin-bomba_96_beat_4-4.flac,0.6371681415929203,0.7844827586206897,0.624,0.6842105263157895,0.7555555555555555,0.7157894736842104,0.8104089219330856,0.745644599303136,0.7392996108949418,0.752851711026616,0.8507462686567164,0.7822580645161291,0.8230769230769232,0.7728813559322033,0.781021897810219,0.8085106382978723,0.8536585365853657,0.8253968253968255,0.7755102040816326,0.833976833976834,0.7972972972972973,0.717741935483871,0.7922077922077922,0.8872180451127819,0.7550200803212852,0.889795918367347,0.801498127340824,0.7952755905511812,0.8191881918819189,0.860655737704918,0.823529411764706,0.8300395256916995,0.846153846153846,0.6268656716417912,0.8171206225680934,0.8282828282828283,0.7857142857142856,0.8706896551724137,0.9022556390977443,0.80625,0.7872340425531914,0.7187499999999999,0.856,0.8425196850393701,0.8472222222222222,0.7611336032388664,0.8178438661710038,0.7739130434782608,0.7832699619771862,0.8217054263565892,0.7322834645669292,0.8617886178861789,0.85,0.8235294117647058,0.7868852459016394,0.6893939393939394,0.7531380753138075,0.8705882352941177,0.7509025270758123,0.8027210884353742,0.7471698113207548,0.853658536585366,0.8148148148148148,0.8571428571428572,0.864,0.7235772357723578,0.8607594936708861,0.7165354330708662,0.8838709677419353,0.835820895522388,0.8677685950413223,0.8641975308641976,0.8382838283828382,0.875,0.8347107438016529,0.7476635514018691,0.8571428571428572,0.865079365079365,0.84251968503937,0.823943661971831,0.8689138576779026,0.7918367346938776,0.8739495798319329,0.7238805970149254,0.7951807228915663,0.7020408163265306,0.890625,0.7258064516129031,0.7859649122807018,0.8440366972477065,0.84,0.8497854077253219,0.8689138576779026,0.8625954198473282,0.7722007722007722,0.8015267175572519,0.8421052631578948,0.8031496062992126,0.8571428571428572,0.8721804511278196,0.8333333333333333,0.39766081871345027,0.7014218009478673,0.7950819672131147,0.8286604361370717,0.8478260869565217,0.8549019607843137,0.8416666666666667,0.8404669260700388,0.679245283018868,0.83206106870229,0.8243243243243245,0.8267716535433071,0.7835820895522387,0.8065573770491804,0.8185328185328185,0.8123076923076923,0.8164556962025316,0.8616600790513834,0.8377358490566038,0.8494208494208495,0.9056603773584906,0.8152866242038217,0.8690476190476191,0.789272030651341,0.8211382113821137,0.8161993769470405,0.81203007518797,0.8433734939759037,0.8632478632478633,0.8524590163934427,0.7937500000000001,0.7929824561403508,0.76984126984127,0.8283582089552239,0.8166666666666667,0.8754716981132076,0.8515625,0.8262295081967215,0.872,0.8962655601659751,0.8384615384615385,0.7894736842105262,0.8545454545454546,0.8050847457627119,0.8821292775665398,0.8539325842696629,0.7938931297709922,0.8327645051194539
data/GROOVE_441/validation_CE_normalized15db/13_funk_102_beat_4-4.flac,0.7147540983606558,0.6792452830188679,0.7305389221556887,0.6989619377162629,0.7540983606557377,0.7717391304347826,0.7986798679867987,0.8450704225352113,0.7904191616766467,0.8450704225352111,0.8045977011494253,0.8510638297872339,0.855263157894737,0.8456375838926173,0.8695652173913044,0.6847826086956521,0.8623188405797102,0.8874598070739551,0.8825396825396825,0.7590759075907589,0.8961038961038962,0.842857142857143,0.8656716417910448,0.8436578171091446,0.8043478260869564,0.875,0.8926174496644295,0.8502994011976048,0.7968750000000001,0.8489208633093526,0.8409893992932862,0.8597560975609756,0.7048710601719198,0.7181467181467182,0.8297872340425533,0.8823529411764707,0.911242603550296,0.8623188405797102,0.7253333333333333,0.7762803234501348,0.7265625,0.6165413533834587,0.7839506172839508,0.8349514563106795,0.7999999999999999,0.8712871287128713,0.7681159420289855,0.8475836431226765,0.9125,0.8333333333333333,0.8424437299035369,0.8846153846153846,0.8242424242424243,0.7279411764705882,0.8140161725067384,0.6416666666666667,0.9250814332247558,0.88125,0.7472527472527472,0.8579710144927536,0.7613941018766754,0.893491124260355,0.8510638297872339,0.9148936170212766,0.8432432432432432,0.8856304985337244,0.8503401360544217,0.9159420289855073,0.8955223880597015,0.8734177215189874,0.884012539184953,0.7403314917127071,0.7975460122699386,0.8896321070234113,0.8609271523178808,0.6445783132530121,0.8432432432432431,0.8737201365187713,0.7910863509749304,0.8780487804878048,0.9207317073170732,0.8453608247422679,0.8903225806451613,0.8500000000000001,0.49090909090909085,0.9190938511326862,0.8167202572347266,0.8662420382165605,0.78,0.8357142857142857,0.8514851485148515,0.8853503184713376,0.8924050632911392,0.8318584070796461,0.8064516129032259,0.9192546583850932,0.89171974522293,0.8361204013377926,0.8642659279778393,0.9169230769230768,0.8830409356725146,0.8027681660899653,0.8712871287128713,0.8768768768768769,0.8545994065281899,0.8795180722891566,0.8741258741258742,0.8093841642228738,0.8654353562005277,0.8352941176470587,0.8767123287671232,0.8471849865951743,0.7750865051903114,0.7177914110429447,0.8247978436657682,0.8360128617363344,0.8493150684931507,0.8731563421828908,0.8937499999999999,0.8701298701298702,0.8522336769759451,0.7959866220735785,0.9043478260869564,0.8481375358166189,0.8102893890675241,0.8932038834951457,0.8581314878892734,0.9038461538461539,0.8723404255319148,0.8840125391849529,0.8035190615835778,0.7120418848167538,0.8193548387096774,0.8563535911602209,0.7968337730870713,0.9192982456140351,0.8265895953757225,0.8599348534201955,0.8310810810810813,0.8947368421052632,0.8428093645484949,0.7401574803149606,0.8674698795180723,0.9003436426116839,0.8338368580060423,0.8710601719197708,0.930379746835443,0.8770764119601328,0.8774193548387097
data/GROOVE_441/validation_CE_normalized15db/13_rock_115_beat_4-4.flac,0.38709677419354843,0.5714285714285714,0.4919786096256684,0.6696035242290749,0.5263157894736842,0.6839826839826839,0.75,0.7531645569620253,0.7530864197530864,0.7071428571428571,0.6451612903225807,0.5775862068965518,0.7816091954022989,0.5575221238938054,0.729064039408867,0.7046632124352332,0.7876923076923077,0.8012232415902141,0.7808764940239044,0.6875000000000001,0.7205387205387205,0.7266187050359713,0.7647058823529412,0.750788643533123,0.7611940298507462,0.8895348837209303,0.7810650887573963,0.8556701030927835,0.7438016528925621,0.6101694915254238,0.7396226415094339,0.7300380228136882,0.6118721461187214,0.62876254180602,0.6949152542372881,0.8000000000000002,0.7084870848708487,0.5728643216080402,0.6701570680628273,0.8273381294964028,0.7906976744186046,0.7000000000000001,0.6697247706422018,0.6168224299065421,0.81875,0.6267281105990783,0.788104089219331,0.6724890829694323,0.7150837988826815,0.6470588235294117,0.8581818181818182,0.7049808429118773,0.6751054852320675,0.517412935323383,0.6784140969162995,0.8185053380782917,0.7730496453900709,0.8189655172413793,0.7230046948356809,0.723404255319149,0.760806916426513,0.7892976588628763,0.6952789699570816,0.6511627906976744,0.748768472906404,0.5592417061611376,0.7142857142857143,0.6637554585152838,0.5925925925925927,0.6302521008403361,0.7046632124352331,0.8355263157894737,0.6815642458100559,0.7330960854092526,0.8211143695014663,0.6440677966101694,0.7777777777777778,0.7241379310344828,0.6965174129353233,0.7924528301886793,0.7452471482889734,0.6810035842293908,0.7588652482269503,0.7955801104972374,0.7414330218068536,0.5254237288135593,0.6391752577319587,0.7876712328767124,0.7126436781609196,0.6666666666666666,0.8235294117647058,0.8028673835125448,0.823529411764706,0.8069164265129684,0.7389558232931727,0.7478753541076488,0.6524064171122994,0.794701986754967,0.6951871657754011,0.5888888888888889,0.673076923076923,0.6594594594594596,0.7142857142857143,0.6600985221674877,0.7183098591549295,0.746987951807229,0.7902097902097902,0.7228915662650602,0.7655786350148368,0.6850828729281768,0.7524115755627009,0.6850828729281768,0.7035573122529644,0.7838616714697406,0.7320261437908496,0.7922077922077922,0.7350993377483444,0.7386363636363636,0.6519337016574587,0.7210884353741497,0.8484848484848485,0.8167202572347266,0.6153846153846153,0.815028901734104,0.7733333333333333,0.7606837606837608,0.6964285714285713,0.7142857142857144,0.6297872340425532,0.7176470588235295,0.6883720930232557,0.8075471698113208,0.798780487804878,0.6044444444444443,0.7804878048780487,0.6060606060606061,0.6937269372693727,0.7975460122699387,0.6918918918918918,0.8375451263537906,0.7111111111111111,0.7777777777777778,0.7521865889212829,0.7741935483870969,0.8167202572347267,0.8368794326241135,0.6561264822134387,0.736842105263158,0.5647058823529413
data/GROOVE_441/validation_CE_normalized15db/142_gospel_120_beat_4-4.flac,0.6710963455149501,0.6363636363636365,0.8280254777070063,0.588957055214724,0.6275659824046921,0.8100358422939069,0.688,0.7792207792207793,0.7945945945945946,0.784431137724551,0.7567567567567567,0.8148148148148148,0.7142857142857143,0.798941798941799,0.7413333333333333,0.7102272727272727,0.7671232876712327,0.8067796610169492,0.7948717948717949,0.7813411078717201,0.7932011331444759,0.7303370786516854,0.7103825136612022,0.7301587301587302,0.8098159509202454,0.778816199376947,0.7861271676300579,0.7455621301775148,0.6335078534031414,0.7933884297520661,0.704714640198511,0.6647230320699709,0.6273062730627306,0.4855072463768116,0.744336569579288,0.8366013071895425,0.48101265822784806,0.8417721518987342,0.7590027700831026,0.5830721003134797,0.6845238095238094,0.783625730994152,0.6129032258064516,0.7317073170731707,0.47349823321554774,0.7702702702702702,0.7839506172839507,0.5,0.8902077151335311,0.8401253918495297,0.7828571428571429,0.5052631578947367,0.76536312849162,0.8554913294797688,0.7999999999999999,0.8178913738019169,0.7058823529411765,0.7635327635327636,0.736196319018405,0.4954128440366973,0.4206642066420664,0.8372093023255814,0.8187134502923978,0.9337175792507205,0.8376623376623377,0.8281690140845072,0.758974358974359,0.8373493975903615,0.7538940809968848,0.7692307692307693,0.7830985915492957,0.7323943661971831,0.849002849002849,0.9618320610687023,0.7743467933491688,0.5309734513274337,0.9285714285714286,0.814569536423841,0.8631578947368422,0.7864583333333334,0.2938775510204082,0.6802030456852791,0.5689149560117301,0.8995983935742972,0.7311178247734139,0.7409638554216867,0.8297213622291021,0.8685714285714287,0.7155963302752294,0.926470588235294,0.8561403508771929,0.7446153846153846,0.5767790262172284,0.8,0.6263157894736842,0.4460431654676259,0.5856697819314642,0.8130081300813008,0.6306818181818181,0.7833333333333333,0.6868131868131868,0.7745664739884393,0.832876712328767,0.7463556851311953,0.4882943143812709,0.8421052631578947,0.8134556574923548,0.8023598820058998,0.29166666666666663,0.819484240687679,0.8587896253602306,0.8146067415730337,0.2329317269076305,0.6005830903790088,0.8615384615384616,0.9018181818181817,0.3802281368821293,0.8068181818181818,0.8045325779036826,0.8402366863905325,0.7401574803149606,0.2945736434108527,0.3898916967509025,0.8934911242603549,0.8611111111111112,0.8602739726027397,0.3769968051118211,0.27385892116182575,0.7383863080684596,0.5764705882352942,0.7988668555240793,0.8298507462686567,0.6649484536082474,0.8994082840236686,0.7843137254901962,0.8058823529411765,0.8754448398576513,0.7235294117647059,0.7340425531914894,0.7780979827089337,0.28793774319066145,0.6985645933014354,0.7789473684210526,0.8731563421828908,0.7922077922077922,0.8023255813953489,0.825136612021858,0.42335766423357657,0.8719512195121951
data/GROOVE_441/validation_CE_normalized15db/14_jazz_100_beat_4-4.flac,0.23880597014925375,0.18181818181818185,0.39999999999999997,0.20740740740740743,0.4817518248175182,0.3333333333333333,0.2542372881355932,0.35000000000000003,0.2764227642276423,0.5185185185185185,0.3310344827586207,0.41333333333333333,0.41600000000000004,0.348993288590604,0.2797202797202797,0.35211267605633806,0.3529411764705882,0.30344827586206896,0.34782608695652173,0.48484848484848486,0.2975206611570248,0.3116883116883117,0.3285714285714286,0.35036496350364965,0.3178807947019867,0.3496503496503497,0.40259740259740256,0.4166666666666667,0.3116883116883117,0.3546099290780141,0.3310344827586207,0.2564102564102564,0.24390243902439027,0.45033112582781454,0.28,0.3066666666666667,0.39999999999999997,0.3741007194244604,0.2741935483870968,0.4028776978417266,0.3006535947712418,0.4166666666666667,0.26086956521739135,0.29931972789115646,0.27338129496402874,0.3006535947712418,0.38028169014084506,0.38399999999999995,0.3443708609271523,0.36363636363636365,0.35714285714285715,0.34246575342465757,0.31724137931034485,0.40322580645161293,0.4225352112676056,0.3053435114503817,0.3733333333333333,0.4027777777777778,0.3246753246753247,0.3013698630136986,0.352,0.29166666666666663,0.3529411764705882,0.42105263157894735,0.3116883116883117,0.3857142857142857,0.3636363636363636,0.44927536231884063,0.3835616438356164,0.4383561643835616,0.3943661971830986,0.30344827586206896,0.3221476510067114,0.2913907284768212,0.3384615384615385,0.338235294117647,0.364963503649635,0.4,0.22222222222222224,0.32394366197183094,0.43055555555555564,0.36923076923076925,0.27906976744186046,0.35971223021582727,0.48175182481751827,0.4366197183098592,0.32116788321167883,0.2953020134228188,0.352112676056338,0.3089430894308943,0.31372549019607837,0.31205673758865243,0.3458646616541353,0.32394366197183094,0.304635761589404,0.35616438356164376,0.40845070422535207,0.364963503649635,0.3529411764705882,0.39743589743589747,0.35761589403973504,0.2589928057553957,0.288,0.3973509933774834,0.30769230769230765,0.366412213740458,0.4,0.37410071942446044,0.5040650406504064,0.31788079470198677,0.2972972972972973,0.348993288590604,0.2318840579710145,0.29870129870129863,0.3759398496240602,0.2926829268292683,0.39999999999999997,0.3053435114503817,0.2764227642276423,0.352112676056338,0.36,0.34615384615384615,0.3157894736842105,0.3225806451612903,0.33333333333333337,0.27027027027027023,0.2900763358778625,0.3066666666666667,0.36486486486486486,0.3066666666666667,0.25,0.2894736842105263,0.30769230769230765,0.4507042253521127,0.3398692810457516,0.3529411764705882,0.37410071942446044,0.302158273381295,0.32857142857142857,0.28571428571428575,0.23809523809523808,0.3194444444444445,0.2733812949640288,0.3565891472868217,0.3013698630136986,0.2602739726027397,0.43243243243243235,0.36507936507936506,0.2875816993464052
data/GROOVE_441/validation_CE_normalized15db/14_rock_95_beat_4-4.flac,0.7251461988304094,0.7292817679558011,0.794871794871795,0.6627218934911242,0.8021390374331551,0.7486033519553073,0.7555555555555555,0.7865168539325842,0.7243243243243244,0.8846153846153847,0.8287292817679559,0.8342245989304812,0.8253968253968254,0.8457142857142856,0.7046632124352331,0.7978723404255319,0.875,0.7956989247311828,0.8135593220338982,0.8863636363636364,0.831578947368421,0.9135802469135802,0.7422680412371134,0.851063829787234,0.8625,0.8651685393258428,0.8494623655913979,0.8666666666666666,0.831578947368421,0.8196721311475409,0.8402366863905325,0.8491620111731844,0.8105263157894738,0.8556149732620321,0.8415300546448087,0.8663101604278074,0.8987341772151898,0.8617021276595745,0.8432432432432433,0.8587570621468926,0.8235294117647058,0.8852459016393441,0.7999999999999999,0.8304093567251462,0.6976744186046513,0.9135802469135802,0.7875647668393783,0.8297872340425531,0.8253968253968254,0.7894736842105263,0.8354430379746836,0.9239766081871345,0.8135593220338984,0.8633879781420765,0.8540540540540539,0.8297872340425531,0.8449197860962567,0.88268156424581,0.7872340425531915,0.8481012658227849,0.8042328042328043,0.8505747126436781,0.8542713567839197,0.8736842105263158,0.8877005347593584,0.8875739644970414,0.911242603550296,0.9192546583850932,0.8524590163934426,0.8172043010752689,0.8087431693989071,0.7978723404255319,0.8279569892473119,0.8409090909090909,0.823529411764706,0.8636363636363636,0.8108108108108107,0.9068322981366459,0.8636363636363636,0.8478260869565218,0.8826815642458101,0.831578947368421,0.7628865979381443,0.8645833333333333,0.870967741935484,0.8663101604278075,0.7724867724867726,0.8556149732620321,0.8042328042328042,0.869109947643979,0.8602150537634408,0.7789473684210526,0.8666666666666667,0.8526315789473685,0.8474576271186441,0.8172043010752689,0.8191489361702127,0.8085106382978724,0.7719298245614034,0.8342245989304812,0.8148148148148148,0.7798742138364779,0.8379888268156425,0.8631578947368421,0.8108108108108107,0.853932584269663,0.8191489361702129,0.85,0.869109947643979,0.7956989247311828,0.8021390374331552,0.8677248677248678,0.8636363636363636,0.8210526315789475,0.84375,0.770053475935829,0.8042328042328041,0.8176795580110496,0.8229166666666666,0.8117647058823529,0.8421052631578948,0.8333333333333333,0.8216216216216217,0.8102564102564103,0.8042328042328043,0.8066298342541436,0.8143712574850299,0.8783068783068783,0.8795811518324608,0.78125,0.8167539267015707,0.8255813953488372,0.8087431693989071,0.8928571428571429,0.8235294117647058,0.9,0.8290155440414508,0.8333333333333333,0.7675675675675676,0.8306010928961749,0.7857142857142857,0.7853403141361256,0.888888888888889,0.8402366863905325,0.8021390374331551,0.8205128205128205,0.879120879120879,0.8541666666666666,0.8461538461538463
